25464,23600,28338,17864,30590,16996,14895,18543,4787,23206,30175,19081,22672,22714,20020,21975,1870,12301,20194,17906,19131,5845,21019,10222,19361,16445,9042,20889,15411,18441,25677,23084,32927,22897,31090,28129,30590,22586,20940,17155,10338,10567,27446,27711,13195,20070,18738,6151,22347,11936,25164,32486,396,18979,11229,27515,19763,19298,6793,19047,30754,19037,15359,11222,18773,6942,4964,32179,10653,8021,20989,23183,27667,26517,18432,19986,11054,18381,33799,19315,9345,25211,1505,16535,16029,8921,9505,19317,23271,28297,24088,24176,22849,21660,18913,3765,9941,17472,16157,17413,16337,25449,32719,19562,16001,17360,21928,19770,32197,14503,8574,18831,24962,17249,19271,11105,8525,16437,22034,4288,17416,19778,21625,2212,16593,19071,15653,3118,18538,25618,9711,7943,323,4860,9760,11322,32496
11876,10012,14750,16547,17041,3408,6632,7019,9886,9618,16587,5532,9589,9630,6432,13806,15781,6259,6606,5384,5543,8713,7470,12912,7543,6703,11783,7784,2584,5067,12572,15131,19164,16621,17747,14542,17041,9479,7352,3803,10593,9099,13858,14606,436,6997,16590,10155,9264,3265,12059,18936,14087,5387,10025,14435,18698,7613,7403,5990,17205,7092,5163,9708,16795,9136,9417,19164,3962,6952,7892,9591,14571,12967,16988,6394,7899,5312,20030,5723,12880,11619,14907,5758,2437,10042,7792,6248,15126,14705,11009,11097,9769,8563,5363,10212,6962,3922,5360,4284,3340,12369,18950,6433,4363,8287,17741,6221,18647,5000,5304,17427,11413,16321,5679,4508,6593,3308,9019,18119,3824,6186,8546,13080,4610,7231,5459,10872,4989,12539,4961,12171,13639,10066,13038,4114,18947
9449,7579,11570,14209,12331,3070,11036,8745,15011,5869,13633,2848,4463,4505,4989,10405,20906,11460,5581,6998,5910,13554,3081,16124,8193,9275,15067,4372,6028,5898,8491,11730,14701,13405,12875,11907,12656,6069,5280,5492,13491,11889,11219,9758,5622,2861,13374,15341,4138,8021,7110,15302,19216,4642,12912,9316,15489,8782,12320,2781,13756,7920,7810,12610,13586,13963,14546,14045,9150,12140,4482,7502,9767,9858,14652,4935,13099,2086,15600,6088,16139,9232,20036,7775,3935,13300,12992,2420,11724,12006,5889,5977,4650,5220,1711,15050,12163,2107,7748,5812,5355,7250,14520,6957,6750,10677,14532,1630,14280,9175,10223,15091,7227,14866,4220,9708,11780,4979,3900,23248,2805,6551,3426,18209,6627,7881,8717,16001,1157,7420,10025,15908,18768,15195,16250,9301,15316
7488,5808,10557,19093,13398,3068,7481,2899,14339,6327,12393,4168,7323,8486,2214,15317,20803,9413,2187,1589,677,14257,4836,18456,2279,5238,17328,9283,3373,441,11687,16642,16281,18288,14105,10153,13399,10980,3691,1970,15709,14215,9664,12944,5836,7427,18257,14204,7252,8767,10253,14170,18770,1897,15158,12160,20378,2940,12947,7670,13592,2078,4206,14841,18475,14680,13750,16433,8011,10776,9392,5216,12901,9260,19541,2618,10928,6975,17158,564,18424,7244,19817,3503,3189,15586,11329,7781,16633,10380,9039,8821,7751,10055,5056,14719,10499,4180,3881,1233,2448,10131,16078,1042,3132,5881,19422,5776,15034,5884,10848,19980,7816,19755,2854,8029,10641,2394,6640,23663,3399,1349,6279,17365,2981,1967,5112,15904,5282,10263,10505,17715,18356,14181,18582,7927,14391
10415,9014,11061,15996,8886,11084,18650,14305,23201,8147,12050,9686,4201,4582,10044,10942,29096,19651,10636,12899,11248,21751,7233,21312,13721,16713,22170,6124,14131,11610,3694,12267,8576,13996,8974,11485,10176,6757,9154,12971,21681,20080,10797,1343,13812,8124,15161,23531,4741,16212,1827,13167,27413,9895,21109,1578,17255,14382,20518,9438,11251,13520,15414,20807,15352,22160,22743,7572,17347,20337,6321,10024,2106,9282,16418,9780,21296,9251,9453,11594,21651,10186,28233,14706,12281,21498,21189,8045,11464,11540,3171,2780,4413,5677,9211,23247,20360,10555,15085,12442,13421,1763,8379,12420,14340,17386,14850,8393,10344,17093,18420,16857,6790,16632,8859,17905,19977,12894,4904,31287,11020,11923,5273,26406,14189,13408,16320,24198,10001,1280,18222,23423,26965,23392,21540,17498,12024
6599,4886,9636,18887,12478,2862,8337,3268,15226,5407,11473,3728,6883,8046,1294,15112,21121,10338,1329,2413,243,14051,4393,18251,2653,5676,17122,9177,4294,1362,11247,16436,15360,18083,13184,9265,12479,10775,2770,2890,15503,14009,8744,12504,5793,6987,18052,15124,6812,8561,9814,13250,19426,1455,14952,11717,20172,3314,12741,7465,12673,2452,5021,14635,18270,14474,14756,15514,8937,11701,9186,4343,12459,8341,19336,1698,11788,6769,16239,527,18219,6371,20245,3971,2984,15380,12255,7587,16427,9457,8596,8378,7308,9612,4614,15550,11425,3975,4349,2158,3373,9688,15159,1352,4057,6319,19216,5334,14115,6744,10642,19774,6897,19549,2412,8954,11567,3319,6197,23457,3193,856,5836,18419,3771,2341,5857,16210,4782,9821,10299,17509,18978,15106,18376,8852,13444
20607,18743,23481,13618,25733,12139,12273,15804,2426,18349,25318,14225,17815,17858,15164,17511,7896,9680,15337,14158,14274,73,16177,6859,16328,13823,5265,16032,11358,13841,20820,18620,28070,18909,26233,23273,25734,17730,16083,12577,5859,5323,22589,22854,8338,15213,14446,4279,17490,7079,20307,27644,6188,14138,6556,22673,15556,16536,1790,14205,25913,15877,12625,6239,14521,1641,2264,27338,7140,5288,16147,18341,22825,21675,14225,15144,8490,13539,28957,14474,6092,20369,7245,13801,11187,4418,6941,14475,18817,23455,19247,19334,18007,16818,14071,2271,7208,12630,13423,13069,12125,20607,27877,15343,13231,14964,17721,14929,27355,11645,3548,14625,20120,13042,14429,8371,5770,12106,17192,10445,12574,14936,16783,5181,13395,16016,12922,3035,13697,20776,4869,4610,5763,2532,6507,8121,27654
20850,18985,23724,12132,25975,12382,12681,16035,3719,18592,25561,14467,18058,18100,15406,16313,8816,10088,15580,14401,14517,1469,16413,5383,16563,14231,3805,16275,11601,14084,21583,17422,28312,17165,26476,23515,25976,17972,16326,12820,4373,4580,22832,23097,8580,15456,13006,5573,17733,7322,20550,27879,7136,14373,5224,22908,14048,17002,2196,14440,26148,16113,12972,5218,13058,98,3568,27573,7375,5753,16382,18576,23060,21910,12717,15379,9091,13774,29192,14709,4616,20604,7892,14148,11422,2910,7431,14710,17569,23691,19482,19569,18242,17053,14306,3568,7641,12865,13769,13304,12360,20842,28112,15578,13383,15273,16213,15164,27590,12052,3783,13117,20356,11534,14664,8798,6207,12341,17428,11111,12809,15171,17018,6129,13630,16251,13268,3921,13932,21012,5104,3133,6688,3836,5031,8357,27890
20739,18870,23244,9488,24499,12586,14038,17083,6987,18591,25238,13672,16624,16667,15224,13426,11116,11894,15816,15033,14928,5014,15507,3503,17217,15588,2446,14841,12233,14716,18695,14535,26879,14823,25043,23198,24823,16232,16132,13452,1371,982,22509,21824,9212,14022,10238,8841,16299,7915,19117,27081,9855,14759,2190,21480,11465,17449,4685,13013,25350,16764,13419,1863,10300,3438,6840,26145,7822,7996,14955,18227,21169,21113,10064,15162,11096,12347,27765,15112,3517,20486,10613,14595,11825,679,9872,13282,14719,23260,18054,18142,16815,15626,13509,6347,9412,12067,14217,13955,13011,19415,26684,15981,14048,16262,13560,14366,26450,12500,5026,10534,19558,8951,14447,9452,8177,12754,16000,11985,12596,15575,15591,8848,14281,16904,13716,6640,13134,19584,5824,3287,9407,7108,3629,8804,27092
15176,13617,18287,19195,21077,7444,4939,7480,7024,13655,20124,9569,13256,13297,9769,17473,13488,2433,9917,6843,8408,8664,11495,12797,8285,5887,12615,11451,4357,7398,16239,18798,23494,20287,21668,17841,21078,13146,11389,6050,11801,10710,17395,18273,3844,10663,19619,6827,12931,4327,15726,21892,11740,8999,10954,18086,20528,8028,6946,9802,21230,7961,4283,10653,18836,9152,6748,22815,1920,3426,11744,12903,18222,16992,18880,10340,3932,8963,24371,8230,12765,14931,12804,5459,6462,9926,3992,9899,18777,18101,14660,14748,13420,12415,9388,7711,3163,7947,5081,6632,5483,16020,23290,8708,4925,7366,21553,10246,22672,3303,5385,19319,15438,18245,9704,537,3512,5583,12670,15982,7849,9015,12197,9935,5517,7995,4580,8890,9014,16190,4699,12530,11337,7151,12923,765,22114
15176,13617,18287,19195,21077,7444,4939,7480,7024,13655,20124,9569,13256,13297,9769,17473,13488,2433,9917,6843,8408,8664,11495,12797,8285,5887,12615,11451,4357,7398,16239,18798,23494,20287,21668,17841,21078,13146,11389,6050,11801,10710,17395,18273,3844,10663,19619,6827,12931,4327,15726,21892,11740,8999,10954,18086,20528,8028,6946,9802,21230,7961,4283,10653,18836,9152,6748,22815,1920,3426,11744,12903,18222,16992,18880,10340,3932,8963,24371,8230,12765,14931,12804,5459,6462,9926,3992,9899,18777,18101,14660,14748,13420,12415,9388,7711,3163,7947,5081,6632,5483,16020,23290,8708,4925,7366,21553,10246,22672,3303,5385,19319,15438,18245,9704,537,3512,5583,12670,15982,7849,9015,12197,9935,5517,7995,4580,8890,9014,16190,4699,12530,11337,7151,12923,765,22114
10237,8368,12622,14080,13383,2619,10519,8294,14152,6920,14685,3258,5515,5556,5217,10326,20048,10602,5809,6546,5459,12699,4132,15269,7738,8823,14208,4292,5510,5446,9079,11651,15753,13275,13926,12696,13707,5989,6125,5041,12632,11031,12007,10809,4764,3561,13244,14482,5190,7163,8161,16578,18361,4870,12057,10367,15359,8328,11466,2652,14846,7466,7356,11755,13456,13108,13691,15096,8295,11285,4403,8252,10819,10609,14522,5163,12244,1956,16652,5634,15284,9982,19181,7321,3423,12446,12137,2792,11644,12757,6941,7029,5701,5074,2373,14195,11308,2068,7309,5357,4901,8301,15571,6503,6296,10223,14403,2681,15331,8663,9368,14961,8278,14736,4448,8853,10925,4524,4951,22393,2616,6097,4478,17354,6173,7426,8262,15146,1576,8471,9170,15053,17913,14340,15395,8446,16588
8792,7232,11980,20851,14822,4825,5978,1023,13825,7751,13817,5971,9159,10322,3638,17075,20601,8160,3580,1163,2101,15151,6678,19487,1509,3317,18185,11041,3955,2105,13523,18400,17704,20046,15528,11457,14823,12738,5114,2696,16847,15353,11088,14780,6838,9230,20015,13848,9088,9667,12089,15595,18552,3739,16284,14001,22143,1272,13647,9436,15018,1161,3094,15967,20241,15574,13523,17859,8519,10238,11157,6502,14743,10686,21307,4043,9674,8740,18584,1947,19454,8530,19590,1918,4955,16616,10563,9546,18399,11816,10880,10663,9593,11870,6872,14493,9865,5946,2296,2437,3161,11973,17504,2259,2680,3960,21187,7496,16460,4898,11742,21746,9242,21520,4670,7493,10303,3481,8481,22793,5164,2590,8121,16936,1926,1194,3670,15678,7048,12105,11491,18608,18129,13963,19612,7556,15817
22390,20526,25264,15057,27516,13922,11821,15470,1713,20132,27101,16007,19598,19640,16946,19213,5258,9227,17120,14833,16057,2730,17905,8233,16246,13371,6696,17815,12337,15367,22603,20322,29853,20090,28016,25056,27517,19512,17866,14081,7291,7521,24372,24637,10121,16996,15931,3534,19273,8862,22090,29371,3480,15865,8115,24400,16938,16183,3678,15932,27640,15923,12245,8108,15948,3827,1850,29065,7538,4907,17875,20068,24553,23403,15608,16872,7940,15266,30684,16201,7465,22097,4544,13421,12914,5807,6391,16202,20466,25183,20974,21062,19735,18546,15799,650,6827,14357,13043,14299,13222,22335,29604,16448,12887,14246,19104,16656,29082,11389,5460,16007,21848,14424,16157,7991,5410,13323,18920,7722,14302,16664,18510,2400,13479,15957,12539,630,15424,22504,6597,5970,3081,1746,7880,8208,29382
23625,21756,26130,9427,27480,15472,16597,19641,7419,21476,28124,16558,19605,19648,18110,13652,8988,13866,18712,17582,17698,5163,18473,1897,19756,18147,428,18065,14782,17265,18922,14761,29404,14460,28024,26084,27804,16458,19018,16001,3647,3889,25395,22050,11762,17003,10301,9452,19280,10464,21389,29951,9603,17534,4499,23290,11340,19998,5957,15979,28220,19305,15968,4492,10350,3663,7262,28415,10371,9514,17325,21097,21397,23982,10009,18032,12852,15313,30297,17902,1388,23356,8356,17144,14615,2191,11192,16249,14947,26130,20971,21109,19782,17737,16378,6509,11402,14937,16766,16497,15553,22189,29223,18771,16596,18810,13505,17236,29416,15049,7535,10409,22428,8826,17317,12001,9968,15534,18967,9870,15466,18364,18558,9010,16898,19444,16265,6802,16004,22551,8354,1233,9159,7530,1672,11353,29962
7347,5788,10807,19766,13589,3741,7728,2373,14830,6518,12633,4814,7969,9132,2448,15990,21293,9666,2139,1730,941,14648,5482,18848,1812,4995,17672,10263,3863,1021,12334,17315,16472,18961,14296,10012,13590,11653,3882,2308,16382,14888,9905,13590,6326,8073,18930,14694,7898,9154,10900,14361,19262,2544,15833,12806,21053,2419,13339,8346,13930,1556,4337,15516,19150,15071,14242,16664,8503,11284,10067,5056,13548,9506,20216,2802,11104,7650,17389,636,18816,7084,20309,3286,3864,15977,11785,8456,17308,10594,9685,9467,8397,10701,5703,15211,11003,4855,3665,1670,2817,10777,16309,784,3492,5467,20097,6423,15373,6059,11240,20655,8047,20430,3500,8539,11133,2885,7286,24054,4074,1144,6925,17762,3087,1500,5172,16396,5871,10910,10897,18106,18847,14673,18974,8418,14581
8175,6615,11382,20253,14224,4228,6615,1670,13983,7153,13219,5373,8561,9724,3040,16477,20447,8596,2963,975,1503,14981,6081,19181,1486,3954,18001,10443,4064,1508,12925,17802,17107,19448,14931,10840,14225,12140,4517,2468,16663,15169,10490,14182,6655,8632,19417,13787,8490,9483,11491,14998,18713,3142,16115,13404,21546,1832,13671,8839,14421,1015,3337,15798,19644,15404,13684,17262,8640,10399,10560,5901,14146,10089,20710,3446,10104,8143,17987,1333,19149,7929,19751,2287,4358,16310,10786,8949,17802,11202,10283,10066,8996,11273,6275,14654,10087,5349,2665,1976,2936,11376,16907,1645,2841,4598,20590,6995,15863,5059,11572,21149,8645,20924,4073,7654,10464,3218,7884,22954,4567,1990,7524,16908,2087,1196,4178,15839,6451,11508,11229,18439,18290,14124,19306,7718,15220
18212,16653,21323,16928,23880,10247,6954,10516,3594,16457,23160,12371,16033,16076,12805,20350,10020,4361,12953,9879,11444,5199,14315,11124,11334,8504,9492,14251,7394,10434,19038,21459,26288,21748,24452,20877,23881,15948,14191,9092,9228,8163,20431,21073,6437,13431,17285,3454,15708,5810,18526,24942,8297,12049,9399,20887,19086,11244,3491,12419,24050,11011,7333,9081,17355,5785,3277,25551,2983,5,14361,15953,21039,19813,17482,13239,3355,11753,27171,11280,10303,17981,9344,8509,9282,8253,1695,12689,21651,21151,17460,17548,16221,15032,12209,4246,1915,10768,8131,9686,8533,18821,26091,11758,7975,9629,21120,13066,25493,6353,4098,17921,18258,16572,12524,3079,729,8633,15406,12534,10669,12065,14997,6537,8567,11045,7630,5431,11834,18990,2730,8820,7883,3708,10718,3318,25792
14086,12526,17197,19502,20429,6648,3764,6267,7843,12858,19033,8779,12589,12632,8679,16771,14289,3417,8827,5626,7318,9460,10854,13555,7087,4674,13422,10806,3601,6308,15594,18096,22844,19600,21008,16751,20430,12504,10331,4823,12609,11518,16305,17628,3151,9987,19569,7660,12264,4984,15082,20826,12558,8206,11712,17435,21286,6837,7662,8967,20589,6763,3092,11411,19772,9975,7538,22100,2582,4261,10910,11837,17588,15917,19638,9274,4912,8301,23720,7164,13523,13865,13605,4268,5821,10685,4815,9237,18088,17035,14009,14097,12770,11581,8748,8507,3985,7306,3890,5425,4605,15370,22639,7600,3721,6208,20719,9605,22031,2138,6143,20077,14473,19003,8989,1534,4318,4855,11955,16796,7208,7949,11545,10743,4280,6797,3389,9692,8373,15539,5505,13288,12144,7969,13681,1571,21048
11972,10570,10861,16251,8089,12675,20241,15896,24798,9703,11253,11276,5792,6351,11635,11298,30841,21247,12226,14490,12839,23327,8774,21568,15262,18304,22461,7758,15722,13201,4392,11849,7413,13816,7989,12865,9379,7662,10745,14562,22893,21425,11652,933,15409,9721,15496,25128,6510,17808,3596,12004,28989,11436,22319,1272,17079,15923,22093,11065,10424,15061,16955,22017,15698,23736,24319,6409,18923,21913,7881,11566,1487,10823,16674,11322,22872,10878,8290,13135,21924,11727,30046,16248,13822,22365,22765,9669,11243,11167,4946,4357,6189,7229,10752,24823,21935,12096,16626,13983,14962,3530,7216,13961,15881,18927,14595,9934,9181,18634,19996,17113,8331,16888,10400,19481,21553,14435,6445,31560,12561,13465,6814,27982,15730,14949,17861,25774,11542,2821,19798,23696,28541,24968,21812,19074,10861
12275,10970,12021,17649,9249,13211,20777,16430,25356,10103,12413,11834,6328,7608,12169,12593,31251,21805,12760,15024,13373,23899,9328,22964,15811,18838,23822,9150,16258,13737,6531,12468,8552,14435,9149,13344,10539,9882,11279,15098,23836,22234,12392,3013,15967,10279,16813,25686,7216,18366,4853,13158,29561,11990,23257,2134,17703,16473,22666,12469,11578,15610,17509,22955,17004,24308,24891,6925,19495,22485,9450,12108,3648,11123,18070,11901,23444,12295,8760,13685,23304,12027,30381,16797,14376,23744,23338,10880,11866,12320,6203,4911,6825,8806,11307,25395,22508,12650,17175,14537,15516,4629,8281,14510,16436,19477,15219,10506,10337,19188,20568,18509,8678,18284,10954,20053,22125,14989,7010,32939,13115,14014,7368,28554,16284,15499,18415,26346,12096,3784,20370,25075,29113,25540,23192,19646,11958
13038,11441,10957,16569,8185,13507,21073,16728,25630,10574,11349,12109,6624,7498,12467,11443,31122,22080,13058,15322,13671,24176,9622,21885,16111,19136,22743,8861,16554,14033,5505,11324,7488,13292,8085,12960,9475,8960,11577,15394,23178,21710,11748,2041,16241,10553,15733,25960,7513,18640,4743,12094,29838,12285,22619,2086,16550,16772,22942,12170,10514,15910,17804,22317,15925,24585,25168,6502,19771,22761,8986,12414,2590,11611,16991,12170,23721,11983,8336,13984,22224,12795,30346,17096,14671,22664,23614,10774,10713,11257,6088,5206,7120,8334,11601,25672,22784,12944,17475,14832,15811,4515,7291,14810,16730,19776,14065,10783,9274,19482,20845,17430,9447,17204,11249,20330,22402,15284,7294,31860,13410,14313,7663,28831,16579,15798,18710,26623,12391,3670,20647,23995,29390,25816,22112,19923,10894
2314,1021,6186,20922,9128,5895,12272,7021,19270,2785,8011,5607,5975,7731,3304,15894,25165,14342,2976,6405,4408,18084,4630,21575,5811,9670,20544,9496,8379,5447,10537,17219,12169,18948,9834,4980,9129,11468,2375,6975,18842,17348,5284,11134,9837,7300,20087,19209,6353,12448,9082,9760,23459,4220,18266,10282,22147,6601,16775,10002,9323,5698,8993,17949,20244,18507,18789,12322,13054,15818,10175,361,11741,4905,21310,2975,16446,9285,13040,4535,21589,2055,24278,7943,7017,18751,16442,7870,17174,5992,7898,7420,6434,9899,5711,19583,15542,6004,8321,6275,7490,8324,11960,4453,8174,10029,20058,5980,10765,10716,14675,21749,3706,21524,3777,13071,15684,7436,5884,27490,5795,4066,5613,22452,7743,5534,9829,20243,6500,8389,14333,21384,23011,19223,21700,12969,9979
13534,11938,11454,17062,8682,14004,21570,17225,26127,11071,11846,12605,7121,7994,12964,11023,31615,22576,13555,15819,14168,24672,10119,22374,16607,19633,23236,9352,17051,14530,5996,10904,7574,12872,8582,13457,9972,9457,12074,15891,23671,22203,12245,2532,16738,11050,16226,26457,8009,19137,5240,12591,30335,12781,23109,2582,16129,17269,23439,12661,11011,16407,18301,22807,16414,25082,25665,5711,20268,23258,9477,12911,3081,12108,17012,12667,24217,12474,7545,14481,22714,13292,30836,17593,15168,23154,24111,11265,10292,11753,6585,5703,7617,8825,12098,26168,23281,13441,17971,15328,16308,5012,7066,15306,17227,20273,13645,11279,9770,19979,21341,17091,9943,17694,11745,20826,22898,15780,7791,32349,13907,14810,8160,29328,17076,16295,19207,27119,12887,4166,21144,24485,29886,26313,22602,20419,11391
