1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,26,30,32,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,30,38,40,
1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,7,7,9,10,10,11,12,14,14,15,16,18,19,19,20,22,22,23,25,27,27,28,28,28,28,28,31,31,33,33,34,34,34,35,35,35,35,35,36,39,39,40,42,43,44,44,44,45,45,45,46,46,47,47,49,49,50,
1,1,1,1,1,1,1,1,1,1,3,4,8,9,16,20,21,23,24,26,29,30,30,30,32,32,37,38,41,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,6,7,8,8,10,11,11,12,12,12,13,13,14,15,18,19,19,21,22,22,25,27,28,28,28,28,28,29,29,29,31,33,33,34,34,34,34,34,35,35,35,36,37,37,39,39,40,42,44,44,45,45,46,46,47,48,49,50,
1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,8,23,24,26,26,29,30,30,32,32,37,38,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,3,9,24,30,30,31,37,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
