18774.4,18752.454545454544,18723.764705882353,18723.764705882353,18723.764705882353,18723.764705882353,18723.764705882353,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18703.444444444445,18724.315789473683,18728.35,18728.35,18725.863636363636,18725.863636363636,18725.863636363636,18714.130434782608,18700.6,18700.6,18692.62962962963,18692.62962962963,18692.62962962963,18692.62962962963,18692.62962962963,18702.89285714286,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,18691.41379310345,
18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,18398.1,
18694.9,18694.9,18685.545454545456,18685.545454545456,18685.545454545456,18685.545454545456,18685.545454545456,18685.545454545456,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18695.166666666668,18709.69230769231,18709.69230769231,18709.69230769231,18709.69230769231,18709.69230769231,18709.69230769231,18715.266666666666,18700.0625,18700.0625,18700.0625,18700.0625,18700.0625,18700.0625,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,18687.58823529412,
18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,18585.0,
17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,17587.7,
17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,17031.3,
18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,18350.1,
17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,17430.5,
16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,16780.8,
15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,15126.0,
