39586,37912,40129,39171,37283,39320,40024,38894,37803,38740,
38931,35055,38505,36189,37032,35797,38415,38739,38184,37537,40225,39315,
37189,35350,38361,37432,35692,35992,36617,35535,33671,38471,36980,37119,37795,38112,36090,37608,37959,37615,37371,37110,35359,37517,35241,34734,38809,37723,
35231,36914,38723,34817,36495,33754,35097,35220,34636,34832,35288,37204,35863,36220,35925,36618,36219,35920,33496,35623,35115,34412,36312,33613,
41105,39709,39403,41355,35838,35926,37860,39219,37370,40536,42363,40380,40351,
35102,36656,37690,36935,36916,34660,35791,36691,37093,34598,36646,35928,34214,36046,35237,35003,36869,33119,37061,36180,36283,35358,37363,37550,35414,34198,37488,36253,33469,32642,37158,34266,36102,35660,37348,36779,35060,36584,35730,34400,36032,36592,37804,34796,35165,32124,35454,35166,33710,36864,36724,36898,36099,37226,36662,37377,35556,35473,36723,35585,36867,35366,36078,33490,36118,34951,36607,36271,36975,38551,36709,37166,37779,35990,36630,37386,36935,35020,38459,36727,35443,34566,34647,35584,37166,35813,33470,38092,35031,37624,36948,36542,34309,38439,35807,36705,35291,34397,34978,36953,37054,35795,37603,34650,38224,33649,34316,36633,36006,34405,33298,35046,35797,35132,34543,33554,36856,36335,36422,34468,38245,35116,34625,37755,36805,35308,35484,36844,35898,37501,34268,34420,36808,35568,35147,35972,35982,34872,36806,36316,35852,35523,36218,36006,36567,36166,36555,37449,36700,34710,35453,35102,34824,36953,36120,36083,36371,36526,36857,37007,34137,34447,34685,35921,35678,36149,36617,33961,36292,33696,
35021,33897,35063,33810,33173,33918,32908,35871,35168,36100,36569,36472,35328,35248,32532,35382,33866,32054,33732,36051,35183,34176,35949,36218,36308,33232,34588,33543,33303,36955,35573,36823,35512,33887,34276,33187,35503,32386,34818,36515,34332,36072,31129,32830,36850,34262,35947,34012,33945,33094,33367,34873,36027,35321,33913,36431,37250,35434,36828,36750,33198,34037,34110,36142,34866,33252,34851,35482,35496,34300,36353,36132,31415,36154,35941,36082,34621,34624,36434,34807,33639,35337,37551,36565,33765,34402,35982,34027,35831,33823,35370,33364,33626,35662,36428,34792,33625,36338,34660,36119,35954,35278,35819,36001,34081,36468,36857,35345,36602,33642,35503,32399,35121,36820,33963,34791,33053,36277,35254,35465,35245,34855,35639,34402,35249,32527,35442,32942,34571,36730,34559,36878,35565,34159,35839,34487,37021,34128,35574,34736,35553,34845,34872,34879,33217,35282,34571,35163,36914,36041,34883,34686,33481,34787,35218,35371,35861,35501,35309,36126,34750,35719,35141,35464,33779,34076,33963,35815,36580,35554,34428,35470,35167,36408,35061,35102,35263,34702,34748,34093,35034,35254,35331,35408,32511,37207,34281,35022,35021,35004,34105,34732,35736,36539,35990,34206,34370,35416,33262,34247,35660,35218,33326,34895,34781,35883,33961,33836,33528,36543,34919,31197,37160,37398,35526,35952,33926,32700,33655,34407,
33008,34194,32636,33562,34068,32852,33116,33951,35006,34724,33626,33953,33304,33859,34497,33795,34200,31782,34326,32558,33816,34258,34561,33309,32750,32347,32929,32920,33857,32767,33037,33752,34398,33698,32415,34422,33570,33439,32969,32753,32849,33672,33786,33545,33602,32083,34037,33319,30419,31240,34296,33316,
36556,39313,39209,37277,39164,39195,36559,40694,38077,38107,37421,38782,39589,39734,38761,40006,39350,38358,38195,39841,
33366,32884,32735,33332,33871,32713,32600,34148,33099,33891,33917,31889,35323,32104,33385,32686,34182,33193,34300,35198,34034,33569,32417,34592,33682,33789,34066,34736,33313,32333,32363,33182,34016,33488,32112,32660,29963,32389,32834,34376,32743,34168,33564,32494,32836,33451,32782,32510,34658,32561,33710,30493,34389,32289,33952,34840,33760,33362,33506,32086,33066,33252,34961,34053,33870,32368,33490,30728,33258,32858,33043,34213,33267,33812,33735,33566,34176,34741,33388,33818,34253,33688,33772,32662,34645,34390,32668,32217,34066,32406,33280,33351,34347,33505,33356,33570,35948,33712,32875,34176,33865,33337,34782,34080,33617,33540,32911,32782,32357,33782,32452,32374,34193,33689,33149,32940,34522,32992,33004,34142,32859,33298,33807,33822,34897,32563,34343,34368,33527,34343,32504,33397,34763,34664,33397,33669,35284,34019,32227,31025,34324,34686,33866,34011,33812,33536,32555,32705,33673,32528,34910,34505,32827,33686,33234,34285,
31824,30471,31131,32848,30848,31511,31107,31608,31095,31357,32346,32825,31207,31249,31796,32809,31950,30861,31986,31158,32977,32421,32445,31307,31407,32425,31822,32161,31502,32491,32190,32007,30717,29461,32553,30418,30807,31234,30740,31244,29881,31779,30880,30703,31769,31222,32628,31692,31926,31895,32131,33064,31693,31456,32043,31483,32123,30726,29118,31851,
28978,29307,29412,28938,27411,28881,29056,28796,28890,29577,28945,27886,
33170,34336,32188,34593,34158,34939,35241,31595,35186,35481,34222,34522,33793,34299,34324,33162,35488,35411,32761,33747,33611,36079,33675,32397,33398,35156,
28396,28592,28454,28573,28864,27926,28882,28394,28026,28914,28578,28261,27553,29667,28960,27766,29235,27952,28485,28994,27374,
20331,20047,19894,20254,20853,19603,20559,21177,21370,20368,
18622,18197,18303,18430,17836,19330,18012,18615,18984,18688,
26976,25999,26369,26369,26553,25995,27228,27989,26706,25988,
19813,19576,18867,20206,20102,20038,19574,19230,18799,19283,
16763,16838,16584,16414,16583,16302,16520,16072,16016,16738,
11634,12003,12110,11518,11887,11759,12032,12717,11616,11746,
