17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,17453.6,
17632.6,17632.6,17632.6,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17599.909090909092,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,17591.666666666668,
18185.6,18185.6,18185.6,18280.266666666666,18261.166666666668,18261.166666666668,18261.166666666668,18261.166666666668,18261.166666666668,18222.684210526317,18222.684210526317,18222.684210526317,18246.6,18250.238095238095,18250.238095238095,18250.238095238095,18250.238095238095,18250.238095238095,18248.590909090908,18248.590909090908,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18243.652173913044,18254.625,18254.625,18254.625,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18233.48,18235.615384615383,18235.615384615383,18235.615384615383,18235.615384615383,
18289.9,18289.9,18289.9,18314.928571428572,18314.928571428572,18314.928571428572,18314.928571428572,18314.928571428572,18314.928571428572,18362.533333333333,18293.555555555555,18293.555555555555,18293.555555555555,18293.555555555555,18277.63157894737,18277.63157894737,18277.63157894737,18277.63157894737,18279.45,18279.45,18279.45,18279.45,18279.45,18279.45,18279.45,18279.45,18279.45,18279.45,18279.45,18279.45,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18276.428571428572,18262.81818181818,18262.81818181818,18262.81818181818,18262.81818181818,18262.81818181818,18262.81818181818,18262.81818181818,18293.17391304348,18297.666666666668,
17963.0,17963.0,17963.0,17957.090909090908,17957.090909090908,17957.090909090908,17957.090909090908,17957.090909090908,17957.090909090908,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,17985.916666666668,18043.69230769231,18043.69230769231,18043.69230769231,18043.69230769231,
18677.8,18495.656862745098,18495.656862745098,18473.207407407408,18473.207407407408,18473.207407407408,18473.207407407408,18473.207407407408,18473.207407407408,18468.714285714286,18468.714285714286,18468.714285714286,18474.85106382979,18477.36111111111,18477.835616438355,18474.304054054053,18474.304054054053,18476.42953020134,18477.933774834437,18480.901315789473,18482.849673202614,18482.849673202614,18481.61038961039,18481.61038961039,18481.61038961039,18481.61038961039,18480.303225806452,18480.303225806452,18480.303225806452,18480.303225806452,18480.303225806452,18480.303225806452,18480.303225806452,18480.303225806452,18476.654088050316,18476.654088050316,18477.20625,18477.20625,18477.20625,18477.20625,18477.20625,18478.658385093167,18477.76073619632,18477.76073619632,18477.76073619632,18477.76073619632,18477.76073619632,18469.339285714286,18469.339285714286,18470.54705882353,18470.54705882353,
18575.5,18575.5,18508.1,18508.1,18510.808,18510.299212598424,18514.093023255813,18521.84962406015,18512.881944444445,18512.881944444445,18512.881944444445,18514.17006802721,18514.17006802721,18514.17006802721,18509.261744966443,18509.261744966443,18509.261744966443,18509.105263157893,18509.105263157893,18509.640522875816,18509.640522875816,18509.640522875816,18509.640522875816,18509.812903225808,18513.72435897436,18512.6149068323,18515.672839506173,18517.481927710844,18527.263157894737,18531.513812154695,18531.513812154695,18532.879120879123,18533.978260869564,18528.785340314134,18528.785340314134,18528.785340314134,18532.896373056996,18533.6345177665,18531.718592964826,18532.646766169153,18528.551219512196,18525.94660194175,18525.94660194175,18527.24154589372,18527.24154589372,18530.58095238095,18523.02752293578,18523.02752293578,18519.55,18519.55,18519.55,
18412.6,18412.6,18412.6,18402.470588235294,18402.470588235294,18402.470588235294,18402.470588235294,18402.470588235294,18402.470588235294,18370.722222222223,18370.722222222223,18365.473684210527,18365.473684210527,18365.473684210527,18371.15,18371.15,18371.15,18371.15,18371.15,18403.52380952381,18456.16,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18447.685714285715,18461.756756756757,18449.951219512193,18449.951219512193,18449.951219512193,18449.951219512193,18449.951219512193,18449.951219512193,18449.951219512193,18459.714285714286,18464.577777777777,18454.0,18454.0,18454.0,18440.098039215685,18440.098039215685,18437.30769230769,18437.30769230769,
18116.2,18116.2,18116.2,18144.0,18144.0,18144.0,18144.0,18144.0,18144.0,18131.85714285714,18131.85714285714,18131.85714285714,18185.466666666667,18203.25,18203.25,18203.25,18203.25,18203.25,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18185.823529411766,18148.833333333332,18148.833333333332,18148.833333333332,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18175.684210526317,18199.15,18199.15,18199.15,18199.15,
18704.8,18591.706521739132,18591.706521739132,18591.706521739132,18591.706521739132,18586.744680851065,18585.5,18579.173469387755,18580.028846153848,18580.028846153848,18580.028846153848,18584.733333333334,18589.990566037737,18589.990566037737,18585.916666666668,18585.916666666668,18585.07339449541,18592.227272727272,18592.227272727272,18595.81981981982,18595.81981981982,18595.81981981982,18594.0625,18595.513274336285,18595.513274336285,18591.956521739132,18591.956521739132,18587.965811965812,18590.508333333335,18599.008,18599.008,18599.008,18588.614173228347,18591.858208955226,18591.858208955226,18591.858208955226,18594.192592592593,18592.471014492752,18588.359712230216,18584.673758865247,18577.57638888889,18577.479452054795,18577.479452054795,18578.632653061224,18578.632653061224,18574.187919463086,18572.574193548386,18572.574193548386,18571.30128205128,18571.30128205128,18571.30128205128,
18470.8,18470.8,18466.363636363636,18472.896551724138,18472.896551724138,18472.896551724138,18472.896551724138,18472.896551724138,18472.896551724138,18475.060606060608,18471.114285714284,18471.114285714284,18481.055555555555,18469.589743589742,18469.589743589742,18475.875,18463.904761904763,18463.904761904763,18463.023255813954,18463.023255813954,18463.023255813954,18463.023255813954,18463.023255813954,18463.023255813954,18457.295454545456,18457.295454545456,18457.295454545456,18457.295454545456,18457.295454545456,18457.295454545456,18457.295454545456,18457.295454545456,18457.295454545456,18457.295454545456,18465.0,18452.583333333332,18452.583333333332,18452.583333333332,18452.583333333332,18452.583333333332,18452.583333333332,18452.583333333332,18446.877551020407,18446.877551020407,18446.877551020407,18446.877551020407,18446.877551020407,18459.69230769231,18471.636363636364,18474.694915254237,18481.166666666668,
18205.7,18205.7,18205.7,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18219.0,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,18224.083333333332,
18274.7,18274.7,18274.7,18384.714285714286,18370.684210526317,18370.684210526317,18370.684210526317,18370.684210526317,18370.684210526317,18381.05,18381.05,18387.714285714286,18387.714285714286,18387.714285714286,18375.454545454544,18375.454545454544,18375.454545454544,18375.454545454544,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18381.91304347826,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18356.125,18363.44,18351.73076923077,18351.73076923077,18351.73076923077,
18415.1,18415.1,18415.1,18324.823529411766,18324.823529411766,18324.823529411766,18324.823529411766,18324.823529411766,18324.823529411766,18296.944444444445,18296.944444444445,18296.944444444445,18296.944444444445,18296.944444444445,18296.944444444445,18296.944444444445,18296.944444444445,18296.944444444445,18296.944444444445,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18295.947368421053,18312.05,18312.05,18312.05,18312.05,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,18303.380952380954,
17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,17417.2,
